mapping_id,images_path,depth_est_path,depths_path,sparse_path,images_raw_path,masks_raw_path,masks_images_path,gaussian_path,images_csv_path
d54adbe8-204b-4d4a-b344-38629ca5e00f,images/d54adbe8-204b-4d4a-b344-38629ca5e00f,depth_est/d54adbe8-204b-4d4a-b344-38629ca5e00f,depths/d54adbe8-204b-4d4a-b344-38629ca5e00f,sparse/d54adbe8-204b-4d4a-b344-38629ca5e00f,images_raw/d54adbe8-204b-4d4a-b344-38629ca5e00f,masks_raw/d54adbe8-204b-4d4a-b344-38629ca5e00f,masks_images/d54adbe8-204b-4d4a-b344-38629ca5e00f,3dgs/d54adbe8-204b-4d4a-b344-38629ca5e00f.ply,images-csv/d54adbe8-204b-4d4a-b344-38629ca5e00f.csv
d553a1d6-c561-4004-8afc-be829e6f97ee,images/d553a1d6-c561-4004-8afc-be829e6f97ee,depth_est/d553a1d6-c561-4004-8afc-be829e6f97ee,,sparse/d553a1d6-c561-4004-8afc-be829e6f97ee,images_raw/d553a1d6-c561-4004-8afc-be829e6f97ee,masks_raw/d553a1d6-c561-4004-8afc-be829e6f97ee,masks_images/d553a1d6-c561-4004-8afc-be829e6f97ee,3dgs/d553a1d6-c561-4004-8afc-be829e6f97ee.ply,images-csv/d553a1d6-c561-4004-8afc-be829e6f97ee.csv
d5546e13-b88b-4364-87b1-64f9bd0122ac,images/d5546e13-b88b-4364-87b1-64f9bd0122ac,depth_est/d5546e13-b88b-4364-87b1-64f9bd0122ac,depths/d5546e13-b88b-4364-87b1-64f9bd0122ac,sparse/d5546e13-b88b-4364-87b1-64f9bd0122ac,images_raw/d5546e13-b88b-4364-87b1-64f9bd0122ac,masks_raw/d5546e13-b88b-4364-87b1-64f9bd0122ac,masks_images/d5546e13-b88b-4364-87b1-64f9bd0122ac,3dgs/d5546e13-b88b-4364-87b1-64f9bd0122ac.ply,images-csv/d5546e13-b88b-4364-87b1-64f9bd0122ac.csv
d5b932aa-cb9f-436e-9a89-b039abf6cfb2,images/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,depth_est/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,depths/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,sparse/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,images_raw/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,masks_raw/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,masks_images/d5b932aa-cb9f-436e-9a89-b039abf6cfb2,3dgs/d5b932aa-cb9f-436e-9a89-b039abf6cfb2.ply,images-csv/d5b932aa-cb9f-436e-9a89-b039abf6cfb2.csv
d5c137ae-6cbe-433d-8cdc-821941d493a6,images/d5c137ae-6cbe-433d-8cdc-821941d493a6,depth_est/d5c137ae-6cbe-433d-8cdc-821941d493a6,,sparse/d5c137ae-6cbe-433d-8cdc-821941d493a6,images_raw/d5c137ae-6cbe-433d-8cdc-821941d493a6,masks_raw/d5c137ae-6cbe-433d-8cdc-821941d493a6,masks_images/d5c137ae-6cbe-433d-8cdc-821941d493a6,3dgs/d5c137ae-6cbe-433d-8cdc-821941d493a6.ply,images-csv/d5c137ae-6cbe-433d-8cdc-821941d493a6.csv
d6706764-09bb-45ea-bf2f-e9449d2c07a2,images/d6706764-09bb-45ea-bf2f-e9449d2c07a2,depth_est/d6706764-09bb-45ea-bf2f-e9449d2c07a2,depths/d6706764-09bb-45ea-bf2f-e9449d2c07a2,sparse/d6706764-09bb-45ea-bf2f-e9449d2c07a2,images_raw/d6706764-09bb-45ea-bf2f-e9449d2c07a2,masks_raw/d6706764-09bb-45ea-bf2f-e9449d2c07a2,masks_images/d6706764-09bb-45ea-bf2f-e9449d2c07a2,3dgs/d6706764-09bb-45ea-bf2f-e9449d2c07a2.ply,images-csv/d6706764-09bb-45ea-bf2f-e9449d2c07a2.csv
d694bb04-1a79-4482-a903-19a29ebd28ec,images/d694bb04-1a79-4482-a903-19a29ebd28ec,depth_est/d694bb04-1a79-4482-a903-19a29ebd28ec,,sparse/d694bb04-1a79-4482-a903-19a29ebd28ec,images_raw/d694bb04-1a79-4482-a903-19a29ebd28ec,masks_raw/d694bb04-1a79-4482-a903-19a29ebd28ec,masks_images/d694bb04-1a79-4482-a903-19a29ebd28ec,3dgs/d694bb04-1a79-4482-a903-19a29ebd28ec.ply,images-csv/d694bb04-1a79-4482-a903-19a29ebd28ec.csv
d76c18c6-b5aa-4a36-a248-707a60469766,images/d76c18c6-b5aa-4a36-a248-707a60469766,depth_est/d76c18c6-b5aa-4a36-a248-707a60469766,,sparse/d76c18c6-b5aa-4a36-a248-707a60469766,images_raw/d76c18c6-b5aa-4a36-a248-707a60469766,masks_raw/d76c18c6-b5aa-4a36-a248-707a60469766,masks_images/d76c18c6-b5aa-4a36-a248-707a60469766,3dgs/d76c18c6-b5aa-4a36-a248-707a60469766.ply,images-csv/d76c18c6-b5aa-4a36-a248-707a60469766.csv
d76c7d99-01a0-4d8b-bf17-c4b382ebe373,images/d76c7d99-01a0-4d8b-bf17-c4b382ebe373,depth_est/d76c7d99-01a0-4d8b-bf17-c4b382ebe373,,sparse/d76c7d99-01a0-4d8b-bf17-c4b382ebe373,images_raw/d76c7d99-01a0-4d8b-bf17-c4b382ebe373,masks_raw/d76c7d99-01a0-4d8b-bf17-c4b382ebe373,masks_images/d76c7d99-01a0-4d8b-bf17-c4b382ebe373,3dgs/d76c7d99-01a0-4d8b-bf17-c4b382ebe373.ply,images-csv/d76c7d99-01a0-4d8b-bf17-c4b382ebe373.csv
d79c36bd-070e-4f36-b06b-c7b885679c29,images/d79c36bd-070e-4f36-b06b-c7b885679c29,depth_est/d79c36bd-070e-4f36-b06b-c7b885679c29,depths/d79c36bd-070e-4f36-b06b-c7b885679c29,sparse/d79c36bd-070e-4f36-b06b-c7b885679c29,images_raw/d79c36bd-070e-4f36-b06b-c7b885679c29,masks_raw/d79c36bd-070e-4f36-b06b-c7b885679c29,masks_images/d79c36bd-070e-4f36-b06b-c7b885679c29,3dgs/d79c36bd-070e-4f36-b06b-c7b885679c29.ply,images-csv/d79c36bd-070e-4f36-b06b-c7b885679c29.csv
d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,images/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,depth_est/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,,sparse/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,images_raw/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,masks_raw/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,masks_images/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab,3dgs/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab.ply,images-csv/d7a78ef2-2c7b-47b7-86a7-aeb6df0e49ab.csv
d7c8e72a-b7c6-4641-8bf6-c638651ecc22,images/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,depth_est/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,depths/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,sparse/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,images_raw/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,masks_raw/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,masks_images/d7c8e72a-b7c6-4641-8bf6-c638651ecc22,3dgs/d7c8e72a-b7c6-4641-8bf6-c638651ecc22.ply,images-csv/d7c8e72a-b7c6-4641-8bf6-c638651ecc22.csv
d804b091-7f86-4c59-aa10-daefee90d1b9,images/d804b091-7f86-4c59-aa10-daefee90d1b9,depth_est/d804b091-7f86-4c59-aa10-daefee90d1b9,,sparse/d804b091-7f86-4c59-aa10-daefee90d1b9,images_raw/d804b091-7f86-4c59-aa10-daefee90d1b9,masks_raw/d804b091-7f86-4c59-aa10-daefee90d1b9,masks_images/d804b091-7f86-4c59-aa10-daefee90d1b9,3dgs/d804b091-7f86-4c59-aa10-daefee90d1b9.ply,images-csv/d804b091-7f86-4c59-aa10-daefee90d1b9.csv
d813c47a-0730-421b-8970-94e99bea81df,images/d813c47a-0730-421b-8970-94e99bea81df,depth_est/d813c47a-0730-421b-8970-94e99bea81df,depths/d813c47a-0730-421b-8970-94e99bea81df,sparse/d813c47a-0730-421b-8970-94e99bea81df,images_raw/d813c47a-0730-421b-8970-94e99bea81df,masks_raw/d813c47a-0730-421b-8970-94e99bea81df,masks_images/d813c47a-0730-421b-8970-94e99bea81df,3dgs/d813c47a-0730-421b-8970-94e99bea81df.ply,images-csv/d813c47a-0730-421b-8970-94e99bea81df.csv
d821e55a-999e-4d31-9983-ebc08900434e,images/d821e55a-999e-4d31-9983-ebc08900434e,depth_est/d821e55a-999e-4d31-9983-ebc08900434e,depths/d821e55a-999e-4d31-9983-ebc08900434e,sparse/d821e55a-999e-4d31-9983-ebc08900434e,images_raw/d821e55a-999e-4d31-9983-ebc08900434e,masks_raw/d821e55a-999e-4d31-9983-ebc08900434e,masks_images/d821e55a-999e-4d31-9983-ebc08900434e,3dgs/d821e55a-999e-4d31-9983-ebc08900434e.ply,images-csv/d821e55a-999e-4d31-9983-ebc08900434e.csv
d85382f8-3f1f-4aec-996f-a17ada7ed4b3,images/d85382f8-3f1f-4aec-996f-a17ada7ed4b3,depth_est/d85382f8-3f1f-4aec-996f-a17ada7ed4b3,,sparse/d85382f8-3f1f-4aec-996f-a17ada7ed4b3,images_raw/d85382f8-3f1f-4aec-996f-a17ada7ed4b3,masks_raw/d85382f8-3f1f-4aec-996f-a17ada7ed4b3,masks_images/d85382f8-3f1f-4aec-996f-a17ada7ed4b3,3dgs/d85382f8-3f1f-4aec-996f-a17ada7ed4b3.ply,images-csv/d85382f8-3f1f-4aec-996f-a17ada7ed4b3.csv
d854e0f5-e685-4831-b5cf-8689a0679642,images/d854e0f5-e685-4831-b5cf-8689a0679642,depth_est/d854e0f5-e685-4831-b5cf-8689a0679642,,sparse/d854e0f5-e685-4831-b5cf-8689a0679642,images_raw/d854e0f5-e685-4831-b5cf-8689a0679642,masks_raw/d854e0f5-e685-4831-b5cf-8689a0679642,masks_images/d854e0f5-e685-4831-b5cf-8689a0679642,3dgs/d854e0f5-e685-4831-b5cf-8689a0679642.ply,images-csv/d854e0f5-e685-4831-b5cf-8689a0679642.csv
d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,images/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,depth_est/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,,sparse/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,images_raw/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,masks_raw/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,masks_images/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3,3dgs/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3.ply,images-csv/d8672d8d-86f6-43c9-bcef-fd993ce8a4f3.csv
d884f433-f68d-4a64-9c60-70a189868725,images/d884f433-f68d-4a64-9c60-70a189868725,depth_est/d884f433-f68d-4a64-9c60-70a189868725,depths/d884f433-f68d-4a64-9c60-70a189868725,sparse/d884f433-f68d-4a64-9c60-70a189868725,images_raw/d884f433-f68d-4a64-9c60-70a189868725,masks_raw/d884f433-f68d-4a64-9c60-70a189868725,masks_images/d884f433-f68d-4a64-9c60-70a189868725,3dgs/d884f433-f68d-4a64-9c60-70a189868725.ply,images-csv/d884f433-f68d-4a64-9c60-70a189868725.csv
d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,images/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,depth_est/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,depths/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,sparse/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,images_raw/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,masks_raw/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,masks_images/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce,3dgs/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce.ply,images-csv/d8cbcdd4-c4b1-4afb-b7ea-7111617696ce.csv
d96192ac-ef9c-477b-b654-ec465cd720b9,images/d96192ac-ef9c-477b-b654-ec465cd720b9,depth_est/d96192ac-ef9c-477b-b654-ec465cd720b9,,sparse/d96192ac-ef9c-477b-b654-ec465cd720b9,images_raw/d96192ac-ef9c-477b-b654-ec465cd720b9,masks_raw/d96192ac-ef9c-477b-b654-ec465cd720b9,masks_images/d96192ac-ef9c-477b-b654-ec465cd720b9,3dgs/d96192ac-ef9c-477b-b654-ec465cd720b9.ply,images-csv/d96192ac-ef9c-477b-b654-ec465cd720b9.csv
d998adf5-d189-4111-a36c-65ff83140a0f,images/d998adf5-d189-4111-a36c-65ff83140a0f,depth_est/d998adf5-d189-4111-a36c-65ff83140a0f,,sparse/d998adf5-d189-4111-a36c-65ff83140a0f,images_raw/d998adf5-d189-4111-a36c-65ff83140a0f,masks_raw/d998adf5-d189-4111-a36c-65ff83140a0f,masks_images/d998adf5-d189-4111-a36c-65ff83140a0f,3dgs/d998adf5-d189-4111-a36c-65ff83140a0f.ply,images-csv/d998adf5-d189-4111-a36c-65ff83140a0f.csv
da25e69c-dbb8-480a-bab4-c6ebbed662a9,images/da25e69c-dbb8-480a-bab4-c6ebbed662a9,depth_est/da25e69c-dbb8-480a-bab4-c6ebbed662a9,,sparse/da25e69c-dbb8-480a-bab4-c6ebbed662a9,images_raw/da25e69c-dbb8-480a-bab4-c6ebbed662a9,masks_raw/da25e69c-dbb8-480a-bab4-c6ebbed662a9,masks_images/da25e69c-dbb8-480a-bab4-c6ebbed662a9,3dgs/da25e69c-dbb8-480a-bab4-c6ebbed662a9.ply,images-csv/da25e69c-dbb8-480a-bab4-c6ebbed662a9.csv
da7d9ccc-2086-483a-a852-c3cd658c7bf4,images/da7d9ccc-2086-483a-a852-c3cd658c7bf4,depth_est/da7d9ccc-2086-483a-a852-c3cd658c7bf4,depths/da7d9ccc-2086-483a-a852-c3cd658c7bf4,sparse/da7d9ccc-2086-483a-a852-c3cd658c7bf4,images_raw/da7d9ccc-2086-483a-a852-c3cd658c7bf4,masks_raw/da7d9ccc-2086-483a-a852-c3cd658c7bf4,masks_images/da7d9ccc-2086-483a-a852-c3cd658c7bf4,3dgs/da7d9ccc-2086-483a-a852-c3cd658c7bf4.ply,images-csv/da7d9ccc-2086-483a-a852-c3cd658c7bf4.csv
dc274948-cb4c-4816-924c-4f7a9b2753c6,images/dc274948-cb4c-4816-924c-4f7a9b2753c6,depth_est/dc274948-cb4c-4816-924c-4f7a9b2753c6,depths/dc274948-cb4c-4816-924c-4f7a9b2753c6,sparse/dc274948-cb4c-4816-924c-4f7a9b2753c6,images_raw/dc274948-cb4c-4816-924c-4f7a9b2753c6,masks_raw/dc274948-cb4c-4816-924c-4f7a9b2753c6,masks_images/dc274948-cb4c-4816-924c-4f7a9b2753c6,3dgs/dc274948-cb4c-4816-924c-4f7a9b2753c6.ply,images-csv/dc274948-cb4c-4816-924c-4f7a9b2753c6.csv
dcae0aac-27b2-43de-a81e-4a0d7caeba7d,images/dcae0aac-27b2-43de-a81e-4a0d7caeba7d,depth_est/dcae0aac-27b2-43de-a81e-4a0d7caeba7d,,sparse/dcae0aac-27b2-43de-a81e-4a0d7caeba7d,images_raw/dcae0aac-27b2-43de-a81e-4a0d7caeba7d,masks_raw/dcae0aac-27b2-43de-a81e-4a0d7caeba7d,masks_images/dcae0aac-27b2-43de-a81e-4a0d7caeba7d,3dgs/dcae0aac-27b2-43de-a81e-4a0d7caeba7d.ply,images-csv/dcae0aac-27b2-43de-a81e-4a0d7caeba7d.csv
dcbed30b-1e88-4b26-bdd8-6f7e147229df,images/dcbed30b-1e88-4b26-bdd8-6f7e147229df,depth_est/dcbed30b-1e88-4b26-bdd8-6f7e147229df,depths/dcbed30b-1e88-4b26-bdd8-6f7e147229df,sparse/dcbed30b-1e88-4b26-bdd8-6f7e147229df,images_raw/dcbed30b-1e88-4b26-bdd8-6f7e147229df,masks_raw/dcbed30b-1e88-4b26-bdd8-6f7e147229df,masks_images/dcbed30b-1e88-4b26-bdd8-6f7e147229df,3dgs/dcbed30b-1e88-4b26-bdd8-6f7e147229df.ply,images-csv/dcbed30b-1e88-4b26-bdd8-6f7e147229df.csv
dd11bf3c-78b2-4f05-b27a-70c6119dc631,images/dd11bf3c-78b2-4f05-b27a-70c6119dc631,depth_est/dd11bf3c-78b2-4f05-b27a-70c6119dc631,,sparse/dd11bf3c-78b2-4f05-b27a-70c6119dc631,images_raw/dd11bf3c-78b2-4f05-b27a-70c6119dc631,masks_raw/dd11bf3c-78b2-4f05-b27a-70c6119dc631,masks_images/dd11bf3c-78b2-4f05-b27a-70c6119dc631,3dgs/dd11bf3c-78b2-4f05-b27a-70c6119dc631.ply,images-csv/dd11bf3c-78b2-4f05-b27a-70c6119dc631.csv
dd27b55b-9538-4db7-84b7-e4e82257a80b,images/dd27b55b-9538-4db7-84b7-e4e82257a80b,depth_est/dd27b55b-9538-4db7-84b7-e4e82257a80b,,sparse/dd27b55b-9538-4db7-84b7-e4e82257a80b,images_raw/dd27b55b-9538-4db7-84b7-e4e82257a80b,masks_raw/dd27b55b-9538-4db7-84b7-e4e82257a80b,masks_images/dd27b55b-9538-4db7-84b7-e4e82257a80b,3dgs/dd27b55b-9538-4db7-84b7-e4e82257a80b.ply,images-csv/dd27b55b-9538-4db7-84b7-e4e82257a80b.csv
dd329eef-e796-4915-8ce0-dc8e3e844840,images/dd329eef-e796-4915-8ce0-dc8e3e844840,depth_est/dd329eef-e796-4915-8ce0-dc8e3e844840,,sparse/dd329eef-e796-4915-8ce0-dc8e3e844840,images_raw/dd329eef-e796-4915-8ce0-dc8e3e844840,masks_raw/dd329eef-e796-4915-8ce0-dc8e3e844840,masks_images/dd329eef-e796-4915-8ce0-dc8e3e844840,3dgs/dd329eef-e796-4915-8ce0-dc8e3e844840.ply,images-csv/dd329eef-e796-4915-8ce0-dc8e3e844840.csv
dd410bfb-2275-4575-8059-7ae9fde5453a,images/dd410bfb-2275-4575-8059-7ae9fde5453a,depth_est/dd410bfb-2275-4575-8059-7ae9fde5453a,,sparse/dd410bfb-2275-4575-8059-7ae9fde5453a,images_raw/dd410bfb-2275-4575-8059-7ae9fde5453a,masks_raw/dd410bfb-2275-4575-8059-7ae9fde5453a,masks_images/dd410bfb-2275-4575-8059-7ae9fde5453a,3dgs/dd410bfb-2275-4575-8059-7ae9fde5453a.ply,images-csv/dd410bfb-2275-4575-8059-7ae9fde5453a.csv
ddd78f83-9adc-4583-805c-ebd9eced019c,images/ddd78f83-9adc-4583-805c-ebd9eced019c,depth_est/ddd78f83-9adc-4583-805c-ebd9eced019c,depths/ddd78f83-9adc-4583-805c-ebd9eced019c,sparse/ddd78f83-9adc-4583-805c-ebd9eced019c,images_raw/ddd78f83-9adc-4583-805c-ebd9eced019c,masks_raw/ddd78f83-9adc-4583-805c-ebd9eced019c,masks_images/ddd78f83-9adc-4583-805c-ebd9eced019c,3dgs/ddd78f83-9adc-4583-805c-ebd9eced019c.ply,images-csv/ddd78f83-9adc-4583-805c-ebd9eced019c.csv
dde2367d-b753-41f4-b270-519d29760726,images/dde2367d-b753-41f4-b270-519d29760726,depth_est/dde2367d-b753-41f4-b270-519d29760726,depths/dde2367d-b753-41f4-b270-519d29760726,sparse/dde2367d-b753-41f4-b270-519d29760726,images_raw/dde2367d-b753-41f4-b270-519d29760726,masks_raw/dde2367d-b753-41f4-b270-519d29760726,masks_images/dde2367d-b753-41f4-b270-519d29760726,3dgs/dde2367d-b753-41f4-b270-519d29760726.ply,images-csv/dde2367d-b753-41f4-b270-519d29760726.csv
de34c11f-5993-4448-9892-cafda1ec1dd8,images/de34c11f-5993-4448-9892-cafda1ec1dd8,depth_est/de34c11f-5993-4448-9892-cafda1ec1dd8,depths/de34c11f-5993-4448-9892-cafda1ec1dd8,sparse/de34c11f-5993-4448-9892-cafda1ec1dd8,images_raw/de34c11f-5993-4448-9892-cafda1ec1dd8,masks_raw/de34c11f-5993-4448-9892-cafda1ec1dd8,masks_images/de34c11f-5993-4448-9892-cafda1ec1dd8,3dgs/de34c11f-5993-4448-9892-cafda1ec1dd8.ply,images-csv/de34c11f-5993-4448-9892-cafda1ec1dd8.csv
de89b75c-181c-4dfd-9445-5c11120c6422,images/de89b75c-181c-4dfd-9445-5c11120c6422,depth_est/de89b75c-181c-4dfd-9445-5c11120c6422,depths/de89b75c-181c-4dfd-9445-5c11120c6422,sparse/de89b75c-181c-4dfd-9445-5c11120c6422,images_raw/de89b75c-181c-4dfd-9445-5c11120c6422,masks_raw/de89b75c-181c-4dfd-9445-5c11120c6422,masks_images/de89b75c-181c-4dfd-9445-5c11120c6422,3dgs/de89b75c-181c-4dfd-9445-5c11120c6422.ply,images-csv/de89b75c-181c-4dfd-9445-5c11120c6422.csv
df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,images/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,depth_est/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,,sparse/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,images_raw/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,masks_raw/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,masks_images/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf,3dgs/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf.ply,images-csv/df0c1bdf-cc50-4bb2-8ec0-0866f6ab28bf.csv
dfb33b15-c939-42ff-9952-ed69631d4cdc,images/dfb33b15-c939-42ff-9952-ed69631d4cdc,depth_est/dfb33b15-c939-42ff-9952-ed69631d4cdc,,sparse/dfb33b15-c939-42ff-9952-ed69631d4cdc,images_raw/dfb33b15-c939-42ff-9952-ed69631d4cdc,masks_raw/dfb33b15-c939-42ff-9952-ed69631d4cdc,masks_images/dfb33b15-c939-42ff-9952-ed69631d4cdc,3dgs/dfb33b15-c939-42ff-9952-ed69631d4cdc.ply,images-csv/dfb33b15-c939-42ff-9952-ed69631d4cdc.csv
dfc40d06-b407-4ee8-b23d-90a2aa4625ae,images/dfc40d06-b407-4ee8-b23d-90a2aa4625ae,depth_est/dfc40d06-b407-4ee8-b23d-90a2aa4625ae,,sparse/dfc40d06-b407-4ee8-b23d-90a2aa4625ae,images_raw/dfc40d06-b407-4ee8-b23d-90a2aa4625ae,masks_raw/dfc40d06-b407-4ee8-b23d-90a2aa4625ae,masks_images/dfc40d06-b407-4ee8-b23d-90a2aa4625ae,3dgs/dfc40d06-b407-4ee8-b23d-90a2aa4625ae.ply,images-csv/dfc40d06-b407-4ee8-b23d-90a2aa4625ae.csv
dfc585de-7588-45d0-baf0-43eed9ebb41b,images/dfc585de-7588-45d0-baf0-43eed9ebb41b,depth_est/dfc585de-7588-45d0-baf0-43eed9ebb41b,depths/dfc585de-7588-45d0-baf0-43eed9ebb41b,sparse/dfc585de-7588-45d0-baf0-43eed9ebb41b,images_raw/dfc585de-7588-45d0-baf0-43eed9ebb41b,masks_raw/dfc585de-7588-45d0-baf0-43eed9ebb41b,masks_images/dfc585de-7588-45d0-baf0-43eed9ebb41b,3dgs/dfc585de-7588-45d0-baf0-43eed9ebb41b.ply,images-csv/dfc585de-7588-45d0-baf0-43eed9ebb41b.csv
e024e36b-798c-4a62-81ec-edfce9de1d63,images/e024e36b-798c-4a62-81ec-edfce9de1d63,depth_est/e024e36b-798c-4a62-81ec-edfce9de1d63,,sparse/e024e36b-798c-4a62-81ec-edfce9de1d63,images_raw/e024e36b-798c-4a62-81ec-edfce9de1d63,masks_raw/e024e36b-798c-4a62-81ec-edfce9de1d63,masks_images/e024e36b-798c-4a62-81ec-edfce9de1d63,3dgs/e024e36b-798c-4a62-81ec-edfce9de1d63.ply,images-csv/e024e36b-798c-4a62-81ec-edfce9de1d63.csv
e033e632-63b0-4fce-bfc3-a8273ca99ea0,images/e033e632-63b0-4fce-bfc3-a8273ca99ea0,depth_est/e033e632-63b0-4fce-bfc3-a8273ca99ea0,,sparse/e033e632-63b0-4fce-bfc3-a8273ca99ea0,images_raw/e033e632-63b0-4fce-bfc3-a8273ca99ea0,masks_raw/e033e632-63b0-4fce-bfc3-a8273ca99ea0,masks_images/e033e632-63b0-4fce-bfc3-a8273ca99ea0,3dgs/e033e632-63b0-4fce-bfc3-a8273ca99ea0.ply,images-csv/e033e632-63b0-4fce-bfc3-a8273ca99ea0.csv
e06be106-c033-437e-9f3d-4ed1acf460d8,images/e06be106-c033-437e-9f3d-4ed1acf460d8,depth_est/e06be106-c033-437e-9f3d-4ed1acf460d8,,sparse/e06be106-c033-437e-9f3d-4ed1acf460d8,images_raw/e06be106-c033-437e-9f3d-4ed1acf460d8,masks_raw/e06be106-c033-437e-9f3d-4ed1acf460d8,masks_images/e06be106-c033-437e-9f3d-4ed1acf460d8,3dgs/e06be106-c033-437e-9f3d-4ed1acf460d8.ply,images-csv/e06be106-c033-437e-9f3d-4ed1acf460d8.csv
e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,images/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,depth_est/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,depths/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,sparse/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,images_raw/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,masks_raw/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,masks_images/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb,3dgs/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb.ply,images-csv/e0ccbdb3-9424-4274-8e4f-1fded1ad67cb.csv
e15fd101-65b5-48c3-9a9b-fe36ff94143c,images/e15fd101-65b5-48c3-9a9b-fe36ff94143c,depth_est/e15fd101-65b5-48c3-9a9b-fe36ff94143c,depths/e15fd101-65b5-48c3-9a9b-fe36ff94143c,sparse/e15fd101-65b5-48c3-9a9b-fe36ff94143c,images_raw/e15fd101-65b5-48c3-9a9b-fe36ff94143c,masks_raw/e15fd101-65b5-48c3-9a9b-fe36ff94143c,masks_images/e15fd101-65b5-48c3-9a9b-fe36ff94143c,3dgs/e15fd101-65b5-48c3-9a9b-fe36ff94143c.ply,images-csv/e15fd101-65b5-48c3-9a9b-fe36ff94143c.csv
e163d571-9c76-46be-9c84-dc9780e2c029,images/e163d571-9c76-46be-9c84-dc9780e2c029,depth_est/e163d571-9c76-46be-9c84-dc9780e2c029,depths/e163d571-9c76-46be-9c84-dc9780e2c029,sparse/e163d571-9c76-46be-9c84-dc9780e2c029,images_raw/e163d571-9c76-46be-9c84-dc9780e2c029,masks_raw/e163d571-9c76-46be-9c84-dc9780e2c029,masks_images/e163d571-9c76-46be-9c84-dc9780e2c029,3dgs/e163d571-9c76-46be-9c84-dc9780e2c029.ply,images-csv/e163d571-9c76-46be-9c84-dc9780e2c029.csv
e16a8723-ac37-4d7a-8ce8-a898efdab179,images/e16a8723-ac37-4d7a-8ce8-a898efdab179,depth_est/e16a8723-ac37-4d7a-8ce8-a898efdab179,depths/e16a8723-ac37-4d7a-8ce8-a898efdab179,sparse/e16a8723-ac37-4d7a-8ce8-a898efdab179,images_raw/e16a8723-ac37-4d7a-8ce8-a898efdab179,masks_raw/e16a8723-ac37-4d7a-8ce8-a898efdab179,masks_images/e16a8723-ac37-4d7a-8ce8-a898efdab179,3dgs/e16a8723-ac37-4d7a-8ce8-a898efdab179.ply,images-csv/e16a8723-ac37-4d7a-8ce8-a898efdab179.csv
